State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
California,CA-Los Angeles,Xylenes (Mixed Isomers),52.76490,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,42.87700,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Tetrachloroethylene,18.63830,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,o-Xylene,10.23800,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,9.45043,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,m-Xylene,9.45043,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Trichloroethylene,8.56664,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Diethanolamine,6.84281,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Phenyl Cellosolve,6.55405,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methylene Chloride,4.88272,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,3.78892,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,p-Xylene,3.19390,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Polycyclic aromatic compounds (includes 25 specific compounds),1.47007,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,1.10255,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Methacrylate,1.07630,HAP,2460200000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Household Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,"9,360.19100",CAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,14.69550,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Diethanolamine,10.57700,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Phenyl Cellosolve,9.64100,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,6.16837,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,5.05450,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Phthalic Anhydride,2.52725,HAP,2460100000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,All Personal Care Products,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,53.46217,CAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Toluene,0.06255,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Polycyclic aromatic compounds (includes 25 specific compounds),0.04165,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Methanol,0.03967,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,m-Xylene,0.01673,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Methylene Chloride,0.00834,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Hexane,0.00248,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Naphthalene,0.00091,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.00083,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Benzene,0.00032,HAP,2460030999,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,"Lighter Fluid, Fire Starter, Other Fuels",Total: All Volatile Chemical Product Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,267.11280,CAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,4.51421,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,1.83774,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Phenyl Cellosolve,0.12501,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Diethanolamine,0.10257,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Trichloroethylene,0.05155,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),0.02594,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Cumene,0.02295,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,0.01835,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.01018,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.01018,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Acrylic Acid,0.00908,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,0.00727,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Naphthalene,0.00200,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,m-Xylene,0.00154,HAP,2460900000,Solvent - Consumer & Commercial Solvent Use,Nonpoint,Solvent Utilization,Miscellaneous Non-industrial: Consumer and Commercial,Miscellaneous Products (Not Otherwise Covered),Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,221.82120,CAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,46.58250,HAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,19.45370,HAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),13.61980,HAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,6.27754,HAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,1.07140,HAP,2401075000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Aircraft: SIC 372,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,"2,148.54100",CAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,616.63100,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,119.24400,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methanol,31.15380,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),5.50026,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,2.49231,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Triethylamine,0.94321,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Phenyl Cellosolve,0.91743,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Acetaldehyde,0.65960,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methylene Chloride,0.60374,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,0.52424,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Polycyclic aromatic compounds (includes 25 specific compounds),0.42541,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,0.41682,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,o-Xylene,0.36955,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.32443,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,m-Xylene,0.30509,HAP,2401001000,Solvent - Non-Industrial Surface Coating,Nonpoint,Solvent Utilization,Surface Coating,Architectural Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,"1,230.77200",CAP,2401005700,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Auto Refinishing: SIC 7532,Top Coats,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,2.32461,CAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,0.12135,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),0.10368,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methylene Chloride,0.04672,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,0.01420,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Vinyl Acetate,0.00546,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methanol,0.00400,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.00291,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,0.00219,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.00146,HAP,2401065000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Electronic and Other Electrical: SIC 36 - 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,8.60750,CAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,2.28959,HAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),1.29973,HAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.63265,HAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.03391,HAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,0.00609,HAP,2401015000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Factory Finished Wood: SIC 2426 thru 242,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,96.47132,CAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,5.03580,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),4.30262,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methylene Chloride,1.93907,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,0.58944,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Vinyl Acetate,0.22671,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methanol,0.16593,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.12059,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,0.09068,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.06049,HAP,2401100000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Industrial Maintenance Coatings,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,9.45231,CAP,2401060000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Large Appliances: SIC 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),2.28746,HAP,2401060000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Large Appliances: SIC 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,0.88663,HAP,2401060000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Large Appliances: SIC 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.18148,HAP,2401060000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Large Appliances: SIC 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,0.12004,HAP,2401060000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Large Appliances: SIC 363,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,8.40272,CAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Toluene,1.32763,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Xylenes (Mixed Isomers),1.15957,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethyl Benzene,0.18066,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methylene Chloride,0.08117,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methyl Isobutyl Ketone,0.05016,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Hexane,0.03823,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Methanol,0.00358,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Glycol Ethers,0.00239,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Naphthalene,0.00239,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Cumene,0.00119,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Ethylene Glycol,0.00119,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,m-Xylene,0.00119,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Vinyl Acetate,0.00119,HAP,2401055000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Machinery and Equipment: SIC 35,Total: All Solvent Types,9,06037
California,CA-Los Angeles,Volatile Organic Compounds,24.06520,CAP,2401080000,Solvent - Industrial Surface Coating & Solvent Use,Nonpoint,Solvent Utilization,Surface Coating,Marine: SIC 373,Total: All Solvent Types,9,06037
